Index,ID,DAY,Grupe.ID,Grupe.nr_persoane,Grupe.speciality,LANGUAGE,NO_LESSONS_IN_2_WEEKS,PAIR,Profesori.ID,Profesori.NAME,SEMESTER,SUBJECT,TYPE
4587,40,FRIDAY,10,24,IA-233,ro,2,2,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
4588,40,FRIDAY,10,24,IA-233,ro,2,5,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
4589,40,FRIDAY,10,24,IA-233,ro,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
4482,5,FRIDAY,10,24,IA-233,ro,2,1,5,Usain Bold,1,PSA,teorie
4483,5,FRIDAY,10,24,IA-233,ro,2,2,5,Usain Bold,1,PSA,teorie
4484,5,FRIDAY,10,24,IA-233,ro,2,3,5,Usain Bold,1,PSA,teorie
4485,5,FRIDAY,10,24,IA-233,ro,2,4,5,Usain Bold,1,PSA,teorie
4486,5,FRIDAY,10,24,IA-233,ro,2,5,5,Usain Bold,1,PSA,teorie
4487,5,FRIDAY,10,24,IA-233,ro,2,6,5,Usain Bold,1,PSA,teorie
4488,5,FRIDAY,10,24,IA-233,ro,2,7,5,Usain Bold,1,PSA,teorie
4503,5,FRIDAY,10,24,IA-233,ro,1,1,5,Usain Bold,1,PSA,practica
4504,5,FRIDAY,10,24,IA-233,ro,1,2,5,Usain Bold,1,PSA,practica
4505,5,FRIDAY,10,24,IA-233,ro,1,3,5,Usain Bold,1,PSA,practica
4506,5,FRIDAY,10,24,IA-233,ro,1,4,5,Usain Bold,1,PSA,practica
4507,5,FRIDAY,10,24,IA-233,ro,1,5,5,Usain Bold,1,PSA,practica
4508,5,FRIDAY,10,24,IA-233,ro,1,6,5,Usain Bold,1,PSA,practica
4509,5,FRIDAY,10,24,IA-233,ro,1,7,5,Usain Bold,1,PSA,practica
4529,5,FRIDAY,10,24,IA-233,ro,1,2,122,Adrianna Zimmerman,1,PSA,lab
4530,5,FRIDAY,10,24,IA-233,ro,1,7,122,Adrianna Zimmerman,1,PSA,lab
4543,6,FRIDAY,10,24,IA-233,ro,2,1,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4544,6,FRIDAY,10,24,IA-233,ro,2,2,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4545,6,FRIDAY,10,24,IA-233,ro,2,3,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4546,6,FRIDAY,10,24,IA-233,ro,2,4,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4547,6,FRIDAY,10,24,IA-233,ro,2,5,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4548,6,FRIDAY,10,24,IA-233,ro,2,6,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4549,6,FRIDAY,10,24,IA-233,ro,2,7,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4772,1,FRIDAY,11,19,IA-234,ru,2,1,1,John Withcer,1,AM1,teorie
4773,1,FRIDAY,11,19,IA-234,ru,2,2,1,John Withcer,1,AM1,teorie
4774,1,FRIDAY,11,19,IA-234,ru,2,3,1,John Withcer,1,AM1,teorie
4775,1,FRIDAY,11,19,IA-234,ru,2,4,1,John Withcer,1,AM1,teorie
4776,1,FRIDAY,11,19,IA-234,ru,2,5,1,John Withcer,1,AM1,teorie
4777,1,FRIDAY,11,19,IA-234,ru,2,6,1,John Withcer,1,AM1,teorie
4778,1,FRIDAY,11,19,IA-234,ru,2,7,1,John Withcer,1,AM1,teorie
4807,1,FRIDAY,11,19,IA-234,ru,2,1,1,John Withcer,1,AM1,practica
4808,1,FRIDAY,11,19,IA-234,ru,2,2,1,John Withcer,1,AM1,practica
4809,1,FRIDAY,11,19,IA-234,ru,2,3,1,John Withcer,1,AM1,practica
4810,1,FRIDAY,11,19,IA-234,ru,2,4,1,John Withcer,1,AM1,practica
4811,1,FRIDAY,11,19,IA-234,ru,2,5,1,John Withcer,1,AM1,practica
4812,1,FRIDAY,11,19,IA-234,ru,2,6,1,John Withcer,1,AM1,practica
4813,1,FRIDAY,11,19,IA-234,ru,2,7,1,John Withcer,1,AM1,practica
4621,3,FRIDAY,11,19,IA-234,ru,2,1,3,Karlas Nasar,1,ALGA,teorie
4622,3,FRIDAY,11,19,IA-234,ru,2,2,3,Karlas Nasar,1,ALGA,teorie
4623,3,FRIDAY,11,19,IA-234,ru,2,3,3,Karlas Nasar,1,ALGA,teorie
4624,3,FRIDAY,11,19,IA-234,ru,2,4,3,Karlas Nasar,1,ALGA,teorie
4625,3,FRIDAY,11,19,IA-234,ru,2,5,3,Karlas Nasar,1,ALGA,teorie
4626,3,FRIDAY,11,19,IA-234,ru,2,6,3,Karlas Nasar,1,ALGA,teorie
4627,3,FRIDAY,11,19,IA-234,ru,2,7,3,Karlas Nasar,1,ALGA,teorie
4663,3,FRIDAY,11,19,IA-234,ru,1,1,3,Karlas Nasar,1,ALGA,practica
4664,3,FRIDAY,11,19,IA-234,ru,1,2,3,Karlas Nasar,1,ALGA,practica
4665,3,FRIDAY,11,19,IA-234,ru,1,3,3,Karlas Nasar,1,ALGA,practica
4666,3,FRIDAY,11,19,IA-234,ru,1,4,3,Karlas Nasar,1,ALGA,practica
4667,3,FRIDAY,11,19,IA-234,ru,1,5,3,Karlas Nasar,1,ALGA,practica
4668,3,FRIDAY,11,19,IA-234,ru,1,6,3,Karlas Nasar,1,ALGA,practica
4669,3,FRIDAY,11,19,IA-234,ru,1,7,3,Karlas Nasar,1,ALGA,practica
4927,37,FRIDAY,11,19,IA-234,ru,2,3,37,Denver Arellano,1,L. Română,practica
4928,37,FRIDAY,11,19,IA-234,ru,2,4,37,Denver Arellano,1,L. Română,practica
4906,39,FRIDAY,11,19,IA-234,ru,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
4907,39,FRIDAY,11,19,IA-234,ru,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
4734,4,FRIDAY,11,19,IA-234,ru,2,2,121,Hakeem Davenport,1,PC,lab
4735,4,FRIDAY,11,19,IA-234,ru,2,6,121,Hakeem Davenport,1,PC,lab
4736,4,FRIDAY,11,19,IA-234,ru,2,7,121,Hakeem Davenport,1,PC,lab
4942,40,FRIDAY,11,19,IA-234,ru,2,2,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
4943,40,FRIDAY,11,19,IA-234,ru,2,5,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
4944,40,FRIDAY,11,19,IA-234,ru,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
4821,5,FRIDAY,11,19,IA-234,ru,2,1,5,Usain Bold,1,PSA,teorie
4822,5,FRIDAY,11,19,IA-234,ru,2,2,5,Usain Bold,1,PSA,teorie
4823,5,FRIDAY,11,19,IA-234,ru,2,3,5,Usain Bold,1,PSA,teorie
4824,5,FRIDAY,11,19,IA-234,ru,2,4,5,Usain Bold,1,PSA,teorie
4825,5,FRIDAY,11,19,IA-234,ru,2,5,5,Usain Bold,1,PSA,teorie
4826,5,FRIDAY,11,19,IA-234,ru,2,6,5,Usain Bold,1,PSA,teorie
4827,5,FRIDAY,11,19,IA-234,ru,2,7,5,Usain Bold,1,PSA,teorie
4842,5,FRIDAY,11,19,IA-234,ru,1,1,5,Usain Bold,1,PSA,practica
4843,5,FRIDAY,11,19,IA-234,ru,1,2,5,Usain Bold,1,PSA,practica
4844,5,FRIDAY,11,19,IA-234,ru,1,3,5,Usain Bold,1,PSA,practica
4845,5,FRIDAY,11,19,IA-234,ru,1,4,5,Usain Bold,1,PSA,practica
4846,5,FRIDAY,11,19,IA-234,ru,1,5,5,Usain Bold,1,PSA,practica
4847,5,FRIDAY,11,19,IA-234,ru,1,6,5,Usain Bold,1,PSA,practica
4848,5,FRIDAY,11,19,IA-234,ru,1,7,5,Usain Bold,1,PSA,practica
4868,5,FRIDAY,11,19,IA-234,ru,1,2,122,Adrianna Zimmerman,1,PSA,lab
4869,5,FRIDAY,11,19,IA-234,ru,1,7,122,Adrianna Zimmerman,1,PSA,lab
4882,6,FRIDAY,11,19,IA-234,ru,2,1,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4883,6,FRIDAY,11,19,IA-234,ru,2,2,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4884,6,FRIDAY,11,19,IA-234,ru,2,3,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4885,6,FRIDAY,11,19,IA-234,ru,2,4,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4886,6,FRIDAY,11,19,IA-234,ru,2,5,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4887,6,FRIDAY,11,19,IA-234,ru,2,6,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
4888,6,FRIDAY,11,19,IA-234,ru,2,7,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5127,1,FRIDAY,12,11,IA-235,ru,2,1,1,John Withcer,1,AM1,teorie
5128,1,FRIDAY,12,11,IA-235,ru,2,2,1,John Withcer,1,AM1,teorie
5129,1,FRIDAY,12,11,IA-235,ru,2,3,1,John Withcer,1,AM1,teorie
5130,1,FRIDAY,12,11,IA-235,ru,2,4,1,John Withcer,1,AM1,teorie
5131,1,FRIDAY,12,11,IA-235,ru,2,5,1,John Withcer,1,AM1,teorie
5132,1,FRIDAY,12,11,IA-235,ru,2,6,1,John Withcer,1,AM1,teorie
5133,1,FRIDAY,12,11,IA-235,ru,2,7,1,John Withcer,1,AM1,teorie
5162,1,FRIDAY,12,11,IA-235,ru,2,1,1,John Withcer,1,AM1,practica
5163,1,FRIDAY,12,11,IA-235,ru,2,2,1,John Withcer,1,AM1,practica
5164,1,FRIDAY,12,11,IA-235,ru,2,3,1,John Withcer,1,AM1,practica
5165,1,FRIDAY,12,11,IA-235,ru,2,4,1,John Withcer,1,AM1,practica
5166,1,FRIDAY,12,11,IA-235,ru,2,5,1,John Withcer,1,AM1,practica
5167,1,FRIDAY,12,11,IA-235,ru,2,6,1,John Withcer,1,AM1,practica
5168,1,FRIDAY,12,11,IA-235,ru,2,7,1,John Withcer,1,AM1,practica
4976,3,FRIDAY,12,11,IA-235,ru,2,1,3,Karlas Nasar,1,ALGA,teorie
4977,3,FRIDAY,12,11,IA-235,ru,2,2,3,Karlas Nasar,1,ALGA,teorie
4978,3,FRIDAY,12,11,IA-235,ru,2,3,3,Karlas Nasar,1,ALGA,teorie
4979,3,FRIDAY,12,11,IA-235,ru,2,4,3,Karlas Nasar,1,ALGA,teorie
4980,3,FRIDAY,12,11,IA-235,ru,2,5,3,Karlas Nasar,1,ALGA,teorie
4981,3,FRIDAY,12,11,IA-235,ru,2,6,3,Karlas Nasar,1,ALGA,teorie
4982,3,FRIDAY,12,11,IA-235,ru,2,7,3,Karlas Nasar,1,ALGA,teorie
5018,3,FRIDAY,12,11,IA-235,ru,1,1,3,Karlas Nasar,1,ALGA,practica
5019,3,FRIDAY,12,11,IA-235,ru,1,2,3,Karlas Nasar,1,ALGA,practica
5020,3,FRIDAY,12,11,IA-235,ru,1,3,3,Karlas Nasar,1,ALGA,practica
5021,3,FRIDAY,12,11,IA-235,ru,1,4,3,Karlas Nasar,1,ALGA,practica
5022,3,FRIDAY,12,11,IA-235,ru,1,5,3,Karlas Nasar,1,ALGA,practica
5023,3,FRIDAY,12,11,IA-235,ru,1,6,3,Karlas Nasar,1,ALGA,practica
5024,3,FRIDAY,12,11,IA-235,ru,1,7,3,Karlas Nasar,1,ALGA,practica
5282,37,FRIDAY,12,11,IA-235,ru,2,3,37,Denver Arellano,1,L. Română,practica
5283,37,FRIDAY,12,11,IA-235,ru,2,4,37,Denver Arellano,1,L. Română,practica
5261,39,FRIDAY,12,11,IA-235,ru,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
5262,39,FRIDAY,12,11,IA-235,ru,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
5089,4,FRIDAY,12,11,IA-235,ru,2,2,121,Hakeem Davenport,1,PC,lab
5090,4,FRIDAY,12,11,IA-235,ru,2,6,121,Hakeem Davenport,1,PC,lab
5091,4,FRIDAY,12,11,IA-235,ru,2,7,121,Hakeem Davenport,1,PC,lab
5297,40,FRIDAY,12,11,IA-235,ru,2,2,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5298,40,FRIDAY,12,11,IA-235,ru,2,5,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5299,40,FRIDAY,12,11,IA-235,ru,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5176,5,FRIDAY,12,11,IA-235,ru,2,1,5,Usain Bold,1,PSA,teorie
5177,5,FRIDAY,12,11,IA-235,ru,2,2,5,Usain Bold,1,PSA,teorie
5178,5,FRIDAY,12,11,IA-235,ru,2,3,5,Usain Bold,1,PSA,teorie
5179,5,FRIDAY,12,11,IA-235,ru,2,4,5,Usain Bold,1,PSA,teorie
5180,5,FRIDAY,12,11,IA-235,ru,2,5,5,Usain Bold,1,PSA,teorie
5181,5,FRIDAY,12,11,IA-235,ru,2,6,5,Usain Bold,1,PSA,teorie
5182,5,FRIDAY,12,11,IA-235,ru,2,7,5,Usain Bold,1,PSA,teorie
5197,5,FRIDAY,12,11,IA-235,ru,1,1,5,Usain Bold,1,PSA,practica
5198,5,FRIDAY,12,11,IA-235,ru,1,2,5,Usain Bold,1,PSA,practica
5199,5,FRIDAY,12,11,IA-235,ru,1,3,5,Usain Bold,1,PSA,practica
5200,5,FRIDAY,12,11,IA-235,ru,1,4,5,Usain Bold,1,PSA,practica
5201,5,FRIDAY,12,11,IA-235,ru,1,5,5,Usain Bold,1,PSA,practica
5202,5,FRIDAY,12,11,IA-235,ru,1,6,5,Usain Bold,1,PSA,practica
5203,5,FRIDAY,12,11,IA-235,ru,1,7,5,Usain Bold,1,PSA,practica
5223,5,FRIDAY,12,11,IA-235,ru,1,2,122,Adrianna Zimmerman,1,PSA,lab
5224,5,FRIDAY,12,11,IA-235,ru,1,7,122,Adrianna Zimmerman,1,PSA,lab
5237,6,FRIDAY,12,11,IA-235,ru,2,1,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5238,6,FRIDAY,12,11,IA-235,ru,2,2,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5239,6,FRIDAY,12,11,IA-235,ru,2,3,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5240,6,FRIDAY,12,11,IA-235,ru,2,4,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5241,6,FRIDAY,12,11,IA-235,ru,2,5,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5242,6,FRIDAY,12,11,IA-235,ru,2,6,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5243,6,FRIDAY,12,11,IA-235,ru,2,7,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5482,1,FRIDAY,13,31,SD-231,ro,2,1,1,John Withcer,1,AM1,teorie
5483,1,FRIDAY,13,31,SD-231,ro,2,2,1,John Withcer,1,AM1,teorie
5484,1,FRIDAY,13,31,SD-231,ro,2,3,1,John Withcer,1,AM1,teorie
5485,1,FRIDAY,13,31,SD-231,ro,2,4,1,John Withcer,1,AM1,teorie
5486,1,FRIDAY,13,31,SD-231,ro,2,5,1,John Withcer,1,AM1,teorie
5487,1,FRIDAY,13,31,SD-231,ro,2,6,1,John Withcer,1,AM1,teorie
5488,1,FRIDAY,13,31,SD-231,ro,2,7,1,John Withcer,1,AM1,teorie
5517,1,FRIDAY,13,31,SD-231,ro,2,1,1,John Withcer,1,AM1,practica
5518,1,FRIDAY,13,31,SD-231,ro,2,2,1,John Withcer,1,AM1,practica
5519,1,FRIDAY,13,31,SD-231,ro,2,3,1,John Withcer,1,AM1,practica
5520,1,FRIDAY,13,31,SD-231,ro,2,4,1,John Withcer,1,AM1,practica
5521,1,FRIDAY,13,31,SD-231,ro,2,5,1,John Withcer,1,AM1,practica
5522,1,FRIDAY,13,31,SD-231,ro,2,6,1,John Withcer,1,AM1,practica
5523,1,FRIDAY,13,31,SD-231,ro,2,7,1,John Withcer,1,AM1,practica
5331,3,FRIDAY,13,31,SD-231,ro,2,1,3,Karlas Nasar,1,ALGA,teorie
5332,3,FRIDAY,13,31,SD-231,ro,2,2,3,Karlas Nasar,1,ALGA,teorie
5333,3,FRIDAY,13,31,SD-231,ro,2,3,3,Karlas Nasar,1,ALGA,teorie
5334,3,FRIDAY,13,31,SD-231,ro,2,4,3,Karlas Nasar,1,ALGA,teorie
5335,3,FRIDAY,13,31,SD-231,ro,2,5,3,Karlas Nasar,1,ALGA,teorie
5336,3,FRIDAY,13,31,SD-231,ro,2,6,3,Karlas Nasar,1,ALGA,teorie
5337,3,FRIDAY,13,31,SD-231,ro,2,7,3,Karlas Nasar,1,ALGA,teorie
5373,3,FRIDAY,13,31,SD-231,ro,1,1,3,Karlas Nasar,1,ALGA,practica
5374,3,FRIDAY,13,31,SD-231,ro,1,2,3,Karlas Nasar,1,ALGA,practica
5375,3,FRIDAY,13,31,SD-231,ro,1,3,3,Karlas Nasar,1,ALGA,practica
5376,3,FRIDAY,13,31,SD-231,ro,1,4,3,Karlas Nasar,1,ALGA,practica
5377,3,FRIDAY,13,31,SD-231,ro,1,5,3,Karlas Nasar,1,ALGA,practica
5378,3,FRIDAY,13,31,SD-231,ro,1,6,3,Karlas Nasar,1,ALGA,practica
5379,3,FRIDAY,13,31,SD-231,ro,1,7,3,Karlas Nasar,1,ALGA,practica
5616,39,FRIDAY,13,31,SD-231,ro,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
5617,39,FRIDAY,13,31,SD-231,ro,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
5444,4,FRIDAY,13,31,SD-231,ro,2,2,121,Hakeem Davenport,1,PC,lab
5445,4,FRIDAY,13,31,SD-231,ro,2,6,121,Hakeem Davenport,1,PC,lab
5446,4,FRIDAY,13,31,SD-231,ro,2,7,121,Hakeem Davenport,1,PC,lab
5636,40,FRIDAY,13,31,SD-231,ro,2,2,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5637,40,FRIDAY,13,31,SD-231,ro,2,5,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5638,40,FRIDAY,13,31,SD-231,ro,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5531,5,FRIDAY,13,31,SD-231,ro,2,1,5,Usain Bold,1,PSA,teorie
5532,5,FRIDAY,13,31,SD-231,ro,2,2,5,Usain Bold,1,PSA,teorie
5533,5,FRIDAY,13,31,SD-231,ro,2,3,5,Usain Bold,1,PSA,teorie
5534,5,FRIDAY,13,31,SD-231,ro,2,4,5,Usain Bold,1,PSA,teorie
5535,5,FRIDAY,13,31,SD-231,ro,2,5,5,Usain Bold,1,PSA,teorie
5536,5,FRIDAY,13,31,SD-231,ro,2,6,5,Usain Bold,1,PSA,teorie
5537,5,FRIDAY,13,31,SD-231,ro,2,7,5,Usain Bold,1,PSA,teorie
5552,5,FRIDAY,13,31,SD-231,ro,1,1,5,Usain Bold,1,PSA,practica
5553,5,FRIDAY,13,31,SD-231,ro,1,2,5,Usain Bold,1,PSA,practica
5554,5,FRIDAY,13,31,SD-231,ro,1,3,5,Usain Bold,1,PSA,practica
5555,5,FRIDAY,13,31,SD-231,ro,1,4,5,Usain Bold,1,PSA,practica
5556,5,FRIDAY,13,31,SD-231,ro,1,5,5,Usain Bold,1,PSA,practica
5557,5,FRIDAY,13,31,SD-231,ro,1,6,5,Usain Bold,1,PSA,practica
5558,5,FRIDAY,13,31,SD-231,ro,1,7,5,Usain Bold,1,PSA,practica
5578,5,FRIDAY,13,31,SD-231,ro,1,2,122,Adrianna Zimmerman,1,PSA,lab
5579,5,FRIDAY,13,31,SD-231,ro,1,7,122,Adrianna Zimmerman,1,PSA,lab
5592,6,FRIDAY,13,31,SD-231,ro,2,1,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5593,6,FRIDAY,13,31,SD-231,ro,2,2,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5594,6,FRIDAY,13,31,SD-231,ro,2,3,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5595,6,FRIDAY,13,31,SD-231,ro,2,4,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5596,6,FRIDAY,13,31,SD-231,ro,2,5,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5597,6,FRIDAY,13,31,SD-231,ro,2,6,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5598,6,FRIDAY,13,31,SD-231,ro,2,7,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5821,1,FRIDAY,14,14,SD-232,ru,2,1,1,John Withcer,1,AM1,teorie
5822,1,FRIDAY,14,14,SD-232,ru,2,2,1,John Withcer,1,AM1,teorie
5823,1,FRIDAY,14,14,SD-232,ru,2,3,1,John Withcer,1,AM1,teorie
5824,1,FRIDAY,14,14,SD-232,ru,2,4,1,John Withcer,1,AM1,teorie
5825,1,FRIDAY,14,14,SD-232,ru,2,5,1,John Withcer,1,AM1,teorie
5826,1,FRIDAY,14,14,SD-232,ru,2,6,1,John Withcer,1,AM1,teorie
5827,1,FRIDAY,14,14,SD-232,ru,2,7,1,John Withcer,1,AM1,teorie
5856,1,FRIDAY,14,14,SD-232,ru,2,1,1,John Withcer,1,AM1,practica
5857,1,FRIDAY,14,14,SD-232,ru,2,2,1,John Withcer,1,AM1,practica
5858,1,FRIDAY,14,14,SD-232,ru,2,3,1,John Withcer,1,AM1,practica
5859,1,FRIDAY,14,14,SD-232,ru,2,4,1,John Withcer,1,AM1,practica
5860,1,FRIDAY,14,14,SD-232,ru,2,5,1,John Withcer,1,AM1,practica
5861,1,FRIDAY,14,14,SD-232,ru,2,6,1,John Withcer,1,AM1,practica
5862,1,FRIDAY,14,14,SD-232,ru,2,7,1,John Withcer,1,AM1,practica
5670,3,FRIDAY,14,14,SD-232,ru,2,1,3,Karlas Nasar,1,ALGA,teorie
5671,3,FRIDAY,14,14,SD-232,ru,2,2,3,Karlas Nasar,1,ALGA,teorie
5672,3,FRIDAY,14,14,SD-232,ru,2,3,3,Karlas Nasar,1,ALGA,teorie
5673,3,FRIDAY,14,14,SD-232,ru,2,4,3,Karlas Nasar,1,ALGA,teorie
5674,3,FRIDAY,14,14,SD-232,ru,2,5,3,Karlas Nasar,1,ALGA,teorie
5675,3,FRIDAY,14,14,SD-232,ru,2,6,3,Karlas Nasar,1,ALGA,teorie
5676,3,FRIDAY,14,14,SD-232,ru,2,7,3,Karlas Nasar,1,ALGA,teorie
5712,3,FRIDAY,14,14,SD-232,ru,1,1,3,Karlas Nasar,1,ALGA,practica
5713,3,FRIDAY,14,14,SD-232,ru,1,2,3,Karlas Nasar,1,ALGA,practica
5714,3,FRIDAY,14,14,SD-232,ru,1,3,3,Karlas Nasar,1,ALGA,practica
5715,3,FRIDAY,14,14,SD-232,ru,1,4,3,Karlas Nasar,1,ALGA,practica
5716,3,FRIDAY,14,14,SD-232,ru,1,5,3,Karlas Nasar,1,ALGA,practica
5717,3,FRIDAY,14,14,SD-232,ru,1,6,3,Karlas Nasar,1,ALGA,practica
5718,3,FRIDAY,14,14,SD-232,ru,1,7,3,Karlas Nasar,1,ALGA,practica
5976,37,FRIDAY,14,14,SD-232,ru,2,3,37,Denver Arellano,1,L. Română,practica
5977,37,FRIDAY,14,14,SD-232,ru,2,4,37,Denver Arellano,1,L. Română,practica
5955,39,FRIDAY,14,14,SD-232,ru,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
5956,39,FRIDAY,14,14,SD-232,ru,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
5783,4,FRIDAY,14,14,SD-232,ru,2,2,121,Hakeem Davenport,1,PC,lab
5784,4,FRIDAY,14,14,SD-232,ru,2,6,121,Hakeem Davenport,1,PC,lab
5785,4,FRIDAY,14,14,SD-232,ru,2,7,121,Hakeem Davenport,1,PC,lab
5991,40,FRIDAY,14,14,SD-232,ru,2,2,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5992,40,FRIDAY,14,14,SD-232,ru,2,5,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5993,40,FRIDAY,14,14,SD-232,ru,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5870,5,FRIDAY,14,14,SD-232,ru,2,1,5,Usain Bold,1,PSA,teorie
5871,5,FRIDAY,14,14,SD-232,ru,2,2,5,Usain Bold,1,PSA,teorie
5872,5,FRIDAY,14,14,SD-232,ru,2,3,5,Usain Bold,1,PSA,teorie
5873,5,FRIDAY,14,14,SD-232,ru,2,4,5,Usain Bold,1,PSA,teorie
5874,5,FRIDAY,14,14,SD-232,ru,2,5,5,Usain Bold,1,PSA,teorie
5875,5,FRIDAY,14,14,SD-232,ru,2,6,5,Usain Bold,1,PSA,teorie
5876,5,FRIDAY,14,14,SD-232,ru,2,7,5,Usain Bold,1,PSA,teorie
5891,5,FRIDAY,14,14,SD-232,ru,1,1,5,Usain Bold,1,PSA,practica
5892,5,FRIDAY,14,14,SD-232,ru,1,2,5,Usain Bold,1,PSA,practica
5893,5,FRIDAY,14,14,SD-232,ru,1,3,5,Usain Bold,1,PSA,practica
5894,5,FRIDAY,14,14,SD-232,ru,1,4,5,Usain Bold,1,PSA,practica
5895,5,FRIDAY,14,14,SD-232,ru,1,5,5,Usain Bold,1,PSA,practica
5896,5,FRIDAY,14,14,SD-232,ru,1,6,5,Usain Bold,1,PSA,practica
5897,5,FRIDAY,14,14,SD-232,ru,1,7,5,Usain Bold,1,PSA,practica
5917,5,FRIDAY,14,14,SD-232,ru,1,2,122,Adrianna Zimmerman,1,PSA,lab
5918,5,FRIDAY,14,14,SD-232,ru,1,7,122,Adrianna Zimmerman,1,PSA,lab
5931,6,FRIDAY,14,14,SD-232,ru,2,1,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5932,6,FRIDAY,14,14,SD-232,ru,2,2,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5933,6,FRIDAY,14,14,SD-232,ru,2,3,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5934,6,FRIDAY,14,14,SD-232,ru,2,4,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5935,6,FRIDAY,14,14,SD-232,ru,2,5,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
5936,6,FRIDAY,14,14,SD-232,ru,2,6,6,Christopher Newman,1,Etica și integritatea academică/ Psihologie inginerească/ Comportament organizațional,teorie
